fpr,tpr,threshold
0.0168153361733654,1.0,3.7926061153411865
0.0168471939248008,1.0,3.790986061096192
0.016885250355004,1.0,3.789152145385742
0.0169175526332036,1.0,3.7874934673309326
0.0169499289991973,1.0,3.785910129547119
0.0169786750632833,1.0,3.784552574157715
0.0170143359881459,1.0,3.782756328582764
0.0170458973884052,1.0,3.781163215637207
0.0170774093968018,1.0,3.779646396636963
0.0171113416064703,1.0,3.778007984161377
0.0171458912144224,1.0,3.776350736618042
0.0171784157560042,1.0,3.774785041809082
0.0172142248564549,1.0,3.772946834564209
0.017247416188183,1.0,3.771367073059082
0.017279101068099,1.0,3.769786357879639
0.0173111810829165,1.0,3.768221378326416
0.0173428412669012,1.0,3.7667293548583984
0.0173751435451009,1.0,3.765207290649414
0.0174097178489843,1.0,3.76350474357605
0.0174413286411063,1.0,3.761949777603149
0.0174762239920973,1.0,3.760188817977905
0.0175100574180403,1.0,3.758499383926392
0.0175455948632462,1.0,3.7567567825317374
0.0175786627153176,1.0,3.755105972290039
0.0176081743532753,1.0,3.753628253936768
0.0176416867321108,1.0,3.751982927322388
0.0176790022843736,1.0,3.750143051147461
0.0177105142927702,1.0,3.748661756515503
0.0177450639007223,1.0,3.74703049659729
0.0177795888127431,1.0,3.74536395072937
0.0178143112922146,1.0,3.743704080581665
0.017847527319874,1.0,3.742131233215332
0.0178800271655244,1.0,3.740607261657715
0.0179109217756374,1.0,3.73917293548584
0.0179454466876582,1.0,3.7374980449676514
0.0179757485954189,1.0,3.736056089401245
0.0180098783725381,1.0,3.734417200088501
0.0180444032845588,1.0,3.732723236083984
0.0180752731987405,1.0,3.7312941551208496
0.0181093041921343,1.0,3.72959303855896
0.0181424708279311,1.0,3.728020191192627
0.0181709452367722,1.0,3.726646423339844
0.0182042353522257,1.0,3.725114107131958
0.018238587392727,1.0,3.723473310470581
0.0182694079150459,1.0,3.7220280170440674
0.0183041797863801,1.0,3.720445156097412
0.0183375933814904,1.0,3.718827486038208
0.0183721923813051,1.0,3.717140436172485
0.0184071124282274,1.0,3.715483903884888
0.0184373155522627,1.0,3.714043617248535
0.0184699882694326,1.0,3.71247673034668
0.0185007593998888,1.0,3.711016893386841
0.0185363215410261,1.0,3.7093429565429688
0.018568500339569,1.0,3.707851648330689
0.0185967771809594,1.0,3.7065935134887695
0.0186310304377353,1.0,3.70503306388855
0.0186652836945113,1.0,3.703477621078491
0.0186972402296721,1.0,3.702022075653076
0.0187270976106686,1.0,3.700641870498657
0.0187586096190652,1.0,3.699211835861206
0.0187919985182441,1.0,3.697692394256592
0.0188239797493362,1.0,3.696235179901123
0.0188596900660616,1.0,3.6945953369140634
0.0188892263999506,1.0,3.6932241916656494
0.0189196764832993,1.0,3.691874504089356
0.0189502747422362,1.0,3.6904916763305664
0.0189813422238686,1.0,3.68908429145813
0.0190117923072173,1.0,3.6877503395080566
0.0190503673519787,1.0,3.6859405040740967
0.0190785701055751,1.0,3.684741258621216
0.0191085756621596,1.0,3.683462858200073
0.0191374452059023,1.0,3.682206153869629
0.0191690066061616,1.0,3.680815935134888
0.019196715441131,1.0,3.679591417312622
0.019227610051244,1.0,3.6782422065734863
0.0192601839846885,1.0,3.676788091659546
0.0192930048774464,1.0,3.6753242015838623
0.0193205902327591,1.0,3.67414116859436
0.0193507439649317,1.0,3.672850370407105
0.0193802802988207,1.0,3.671486139297485
0.0194131011915786,1.0,3.6700494289398193
0.019441303945175,1.0,3.6688754558563232
0.0194770883496943,1.0,3.667248964309693
0.0195075137371118,1.0,3.665898323059082
0.0195383095634994,1.0,3.66449785232544
0.0195669568438599,1.0,3.663242101669312
0.0195930604432919,1.0,3.662132024765015
0.019622819040563,1.0,3.6608786582946777
0.0196567265543001,1.0,3.659401893615722
0.0196891276162252,1.0,3.657993078231812
0.0197242205346669,1.0,3.656404495239258
0.0197537074766932,1.0,3.6551244258880615
0.0197822065814657,1.0,3.6539039611816406
0.0198103846391307,1.0,3.6526710987091056
0.0198410075939988,1.0,3.6513521671295166
0.0198735321355806,1.0,3.649948358535767
0.0199047477928011,1.0,3.648645877838135
0.0199340371673766,1.0,3.6473805904388423
0.0199641415076866,1.0,3.64610743522644
0.0199929122677038,1.0,3.644894599914551
0.0200240291411989,1.0,3.64350962638855
0.0200546520960671,1.0,3.642136335372925
0.0200890782243625,1.0,3.640635013580322
0.020122368339816,1.0,3.639214038848877
0.0201529912946842,1.0,3.6379127502441406
0.0201849725257763,1.0,3.636491060256958
0.0202142125084892,1.0,3.635204315185547
0.020244810767426,1.0,3.6338281631469727
0.0202737543989627,1.0,3.63257098197937
0.0203051923195653,1.0,3.631162166595459
0.0203363091930604,1.0,3.629808187484741
0.020363030190776,1.0,3.628706932067871
