precision,recall,threshold
0.8142688679245284,0.9206666666666666,12.317026138305664
0.8149896724697551,0.9206666666666666,12.326807022094727
0.814935064935065,0.9203333333333333,12.329118728637695
0.8151756716858577,0.9203333333333333,12.329706192016602
0.8151210868281158,0.92,12.337409973144531
0.81506646971935,0.9196666666666666,12.337882041931152
0.8150118203309693,0.9193333333333333,12.33964729309082
0.8157349896480331,0.9193333333333333,12.341009140014648
0.815680473372781,0.919,12.341598510742188
0.8164050932780574,0.919,12.351073265075684
0.816350710900474,0.9186666666666666,12.354007720947266
0.8187759952465835,0.9186666666666666,12.371825218200684
0.8187221396731055,0.9183333333333333,12.373937606811523
0.8186682520808561,0.918,12.375268936157227
0.819155264723379,0.918,12.380514144897461
0.8191014578994347,0.9176666666666666,12.388065338134766
0.819047619047619,0.9173333333333333,12.390235900878906
0.8189937481393271,0.917,12.394484519958496
0.8207040572792362,0.917,12.409278869628906
0.8206505520740077,0.9166666666666666,12.409786224365234
0.8211406389967154,0.9166666666666666,12.411357879638672
0.8210872162485066,0.9163333333333333,12.413975715637207
0.8213325365999402,0.9163333333333333,12.415077209472656
0.8212791392707711,0.916,12.415828704833984
0.822754491017964,0.916,12.427370071411133
0.822701407607068,0.9156666666666666,12.427696228027344
0.8234412470023981,0.9156666666666666,12.432554244995117
0.8233883058470765,0.9153333333333333,12.433649063110352
0.8241296518607443,0.9153333333333333,12.442277908325195
0.8240768537976584,0.915,12.442285537719727
0.824024024024024,0.9146666666666666,12.446072578430176
0.8239711625112647,0.9143333333333333,12.447046279907227
0.8264537511298584,0.9143333333333333,12.485730171203613
0.8264014466546112,0.914,12.487859725952148
0.8268998793727382,0.914,12.495908737182617
0.8268476621417797,0.9136666666666666,12.496116638183594
0.8267954133977067,0.9133333333333333,12.496636390686035
0.8277945619335347,0.9133333333333333,12.505105972290039
0.827742520398912,0.913,12.505620002746582
0.82824312065316,0.913,12.508155822753906
0.8281911675741077,0.9126666666666666,12.510553359985352
0.8281391830559758,0.9123333333333333,12.51059627532959
0.8288915808600847,0.9123333333333333,12.51338005065918
0.8288397455316571,0.912,12.515482902526855
0.8300970873786407,0.912,12.530553817749023
0.8300455235204856,0.9116666666666666,12.53225040435791
0.8305496507743699,0.9116666666666666,12.532691955566406
0.830498177399757,0.9113333333333333,12.53289794921875
0.8307505317532665,0.9113333333333333,12.535432815551758
0.8306990881458967,0.911,12.536425590515137
0.8317102860620815,0.911,12.544885635375977
0.8316590563165905,0.9106666666666666,12.55083179473877
0.8316077953714982,0.9103333333333333,12.55184555053711
0.8315565031982942,0.91,12.55482292175293
0.8325709057639524,0.91,12.562626838684082
0.8325198291641245,0.9096666666666666,12.568486213684082
0.8337916284754048,0.9096666666666666,12.574592590332031
0.8337408312958435,0.9093333333333333,12.57509994506836
0.8345059651269502,0.9093333333333333,12.587196350097656
0.8344553243574051,0.909,12.592706680297852
0.8344046525864708,0.9086666666666666,12.596477508544922
0.8343539497856706,0.9083333333333333,12.597835540771484
0.8353770692826487,0.9083333333333333,12.607104301452637
0.8353265869365225,0.908,12.611352920532227
0.8355828220858895,0.908,12.612805366516113
0.8355323718932188,0.9076666666666666,12.614775657653809
0.8357888275015347,0.9076666666666666,12.617576599121094
0.8357384095793675,0.9073333333333333,12.623758316040039
0.8356879606879607,0.907,12.62667465209961
0.8356374807987711,0.9066666666666666,12.626794815063477
0.8355869698832207,0.9063333333333333,12.626815795898438
0.8361008610086101,0.9063333333333333,12.627761840820312
0.8360504460166103,0.906,12.6300687789917
0.836,0.9056666666666666,12.631128311157227
0.8367724052971974,0.9056666666666666,12.63559341430664
0.8367221195317314,0.9053333333333333,12.63850212097168
0.83775447254781,0.9053333333333333,12.649706840515137
0.837704412218451,0.905,12.651002883911133
0.8376543209876544,0.9046666666666666,12.657426834106445
0.8376041988267984,0.9043333333333333,12.660120964050293
0.8378628783199505,0.9043333333333333,12.660298347473145
0.8378127896200185,0.904,12.66054630279541
0.8380716934487021,0.904,12.663862228393555
0.8380216383307574,0.9036666666666666,12.664993286132812
0.8379715522572665,0.9033333333333333,12.665401458740234
0.838230745437674,0.9033333333333333,12.665618896484375
0.838180693069307,0.903,12.667098045349121
0.8386996904024768,0.903,12.67391586303711
0.838649736760607,0.9026666666666666,12.674400329589844
0.8385997521685254,0.9023333333333333,12.679177284240723
0.8393798449612403,0.9023333333333333,12.695016860961914
0.8393300248138957,0.902,12.69504451751709
0.8392801737511635,0.9016666666666666,12.695321083068848
0.8395406579764122,0.9016666666666666,12.701478004455566
0.8394908413536168,0.9013333333333333,12.703086853027344
0.8405346596207647,0.9013333333333333,12.70639419555664
0.8404850746268657,0.901,12.707029342651367
0.8412698412698413,0.901,12.714441299438477
0.8412204234122043,0.9006666666666666,12.715375900268555
0.8425319613345806,0.9006666666666666,12.726282119750977
0.8424828446662508,0.9003333333333333,12.73320198059082
0.8424336973478939,0.9,12.734457969665527
0.8442776735459663,0.9,12.744779586791992
0.8442289646543635,0.8996666666666666,12.747781753540039
0.844180225281602,0.8993333333333333,12.751805305480957
0.8444444444444444,0.8993333333333333,12.752450942993164
0.8443957420162805,0.899,12.757680892944336
0.8454545454545455,0.899,12.76679801940918
0.8454060834117278,0.8986666666666666,12.768303871154785
0.845357590966123,0.8983333333333333,12.772464752197266
0.845309068089112,0.898,12.772665023803711
0.8452605147520402,0.8976666666666666,12.772924423217773
0.8455259026687598,0.8976666666666666,12.774558067321777
