event_name,detector,local_path,source_local_path,download_status,sampling_rate,duration,gps_start
GW230624_113103,L1,data/real_strain/GW230624_113103/L-L1_GWOSC_O4a_4KHZ_R1-1371639808-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230624_113103/L-L1_GWOSC_O4a_4KHZ_R1-1371639808-4096.hdf5,available_symlink,4096,4096.0,1371639808.0
GW230624_214944,H1,data/real_strain/GW230624_214944/H-H1_GWOSC_O4a_4KHZ_R1-1371676672-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230624_214944/H-H1_GWOSC_O4a_4KHZ_R1-1371676672-4096.hdf5,available_symlink,4096,4096.0,1371676672.0
GW230624_214944,L1,data/real_strain/GW230624_214944/L-L1_GWOSC_O4a_4KHZ_R1-1371676672-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230624_214944/L-L1_GWOSC_O4a_4KHZ_R1-1371676672-4096.hdf5,available_symlink,4096,4096.0,1371676672.0
GW230625_211655,H1,data/real_strain/GW230625_211655/H-H1_GWOSC_O4a_4KHZ_R1-1371762688-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230625_211655/H-H1_GWOSC_O4a_4KHZ_R1-1371762688-4096.hdf5,available_symlink,4096,4096.0,1371762688.0
GW230625_211655,L1,data/real_strain/GW230625_211655/L-L1_GWOSC_O4a_4KHZ_R1-1371762688-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230625_211655/L-L1_GWOSC_O4a_4KHZ_R1-1371762688-4096.hdf5,available_symlink,4096,4096.0,1371762688.0
GW230627_015337,H1,data/real_strain/GW230627_015337/H-H1_GWOSC_O4a_4KHZ_R1-1371865088-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230627_015337/H-H1_GWOSC_O4a_4KHZ_R1-1371865088-4096.hdf5,available_symlink,4096,4096.0,1371865088.0
GW230627_015337,L1,data/real_strain/GW230627_015337/L-L1_GWOSC_O4a_4KHZ_R1-1371865088-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230627_015337/L-L1_GWOSC_O4a_4KHZ_R1-1371865088-4096.hdf5,available_symlink,4096,4096.0,1371865088.0
GW230628_231200,H1,data/real_strain/GW230628_231200/H-H1_GWOSC_O4a_4KHZ_R1-1372028928-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230628_231200/H-H1_GWOSC_O4a_4KHZ_R1-1372028928-4096.hdf5,available_symlink,4096,4096.0,1372028928.0
GW230628_231200,L1,data/real_strain/GW230628_231200/L-L1_GWOSC_O4a_4KHZ_R1-1372028928-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230628_231200/L-L1_GWOSC_O4a_4KHZ_R1-1372028928-4096.hdf5,available_symlink,4096,4096.0,1372028928.0
GW230630_070659,H1,data/real_strain/GW230630_070659/H-H1_GWOSC_O4a_4KHZ_R1-1372143616-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230630_070659/H-H1_GWOSC_O4a_4KHZ_R1-1372143616-4096.hdf5,available_symlink,4096,4096.0,1372143616.0
GW230630_070659,L1,data/real_strain/GW230630_070659/L-L1_GWOSC_O4a_4KHZ_R1-1372143616-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230630_070659/L-L1_GWOSC_O4a_4KHZ_R1-1372143616-4096.hdf5,available_symlink,4096,4096.0,1372143616.0
GW230630_125806,H1,data/real_strain/GW230630_125806/H-H1_GWOSC_O4a_4KHZ_R1-1372164096-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230630_125806/H-H1_GWOSC_O4a_4KHZ_R1-1372164096-4096.hdf5,available_symlink,4096,4096.0,1372164096.0
GW230630_125806,L1,data/real_strain/GW230630_125806/L-L1_GWOSC_O4a_4KHZ_R1-1372164096-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230630_125806/L-L1_GWOSC_O4a_4KHZ_R1-1372164096-4096.hdf5,available_symlink,4096,4096.0,1372164096.0
GW230630_234532,H1,data/real_strain/GW230630_234532/H-H1_GWOSC_O4a_4KHZ_R1-1372200960-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230630_234532/H-H1_GWOSC_O4a_4KHZ_R1-1372200960-4096.hdf5,available_symlink,4096,4096.0,1372200960.0
GW230630_234532,L1,data/real_strain/GW230630_234532/L-L1_GWOSC_O4a_4KHZ_R1-1372200960-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230630_234532/L-L1_GWOSC_O4a_4KHZ_R1-1372200960-4096.hdf5,available_symlink,4096,4096.0,1372200960.0
GW230702_162025,H1,data/real_strain/GW230702_162025/H-H1_GWOSC_O4a_4KHZ_R1-1372348416-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230702_162025/H-H1_GWOSC_O4a_4KHZ_R1-1372348416-4096.hdf5,available_symlink,4096,4096.0,1372348416.0
GW230702_162025,L1,data/real_strain/GW230702_162025/L-L1_GWOSC_O4a_4KHZ_R1-1372348416-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230702_162025/L-L1_GWOSC_O4a_4KHZ_R1-1372348416-4096.hdf5,available_symlink,4096,4096.0,1372348416.0
GW230702_185453,H1,data/real_strain/GW230702_185453/H-H1_GWOSC_O4a_4KHZ_R1-1372356608-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230702_185453/H-H1_GWOSC_O4a_4KHZ_R1-1372356608-4096.hdf5,available_symlink,4096,4096.0,1372356608.0
GW230702_185453,L1,data/real_strain/GW230702_185453/L-L1_GWOSC_O4a_4KHZ_R1-1372356608-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230702_185453/L-L1_GWOSC_O4a_4KHZ_R1-1372356608-4096.hdf5,available_symlink,4096,4096.0,1372356608.0
GW230704_021211,H1,data/real_strain/GW230704_021211/H-H1_GWOSC_O4a_4KHZ_R1-1372471296-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230704_021211/H-H1_GWOSC_O4a_4KHZ_R1-1372471296-4096.hdf5,available_symlink,4096,4096.0,1372471296.0
GW230704_021211,L1,data/real_strain/GW230704_021211/L-L1_GWOSC_O4a_4KHZ_R1-1372471296-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230704_021211/L-L1_GWOSC_O4a_4KHZ_R1-1372471296-4096.hdf5,available_symlink,4096,4096.0,1372471296.0
GW230704_212616,H1,data/real_strain/GW230704_212616/H-H1_GWOSC_O4a_4KHZ_R1-1372540928-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230704_212616/H-H1_GWOSC_O4a_4KHZ_R1-1372540928-4096.hdf5,available_symlink,4096,4096.0,1372540928.0
GW230704_212616,L1,data/real_strain/GW230704_212616/L-L1_GWOSC_O4a_4KHZ_R1-1372540928-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230704_212616/L-L1_GWOSC_O4a_4KHZ_R1-1372540928-4096.hdf5,available_symlink,4096,4096.0,1372540928.0
GW230706_104333,H1,data/real_strain/GW230706_104333/H-H1_GWOSC_O4a_4KHZ_R1-1372672000-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230706_104333/H-H1_GWOSC_O4a_4KHZ_R1-1372672000-4096.hdf5,available_symlink,4096,4096.0,1372672000.0
GW230706_104333,L1,data/real_strain/GW230706_104333/L-L1_GWOSC_O4a_4KHZ_R1-1372672000-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230706_104333/L-L1_GWOSC_O4a_4KHZ_R1-1372672000-4096.hdf5,available_symlink,4096,4096.0,1372672000.0
GW230707_124047,H1,data/real_strain/GW230707_124047/H-H1_GWOSC_O4a_4KHZ_R1-1372766208-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230707_124047/H-H1_GWOSC_O4a_4KHZ_R1-1372766208-4096.hdf5,available_symlink,4096,4096.0,1372766208.0
GW230707_124047,L1,data/real_strain/GW230707_124047/L-L1_GWOSC_O4a_4KHZ_R1-1372766208-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230707_124047/L-L1_GWOSC_O4a_4KHZ_R1-1372766208-4096.hdf5,available_symlink,4096,4096.0,1372766208.0
GW230708_053705,H1,data/real_strain/GW230708_053705/H-H1_GWOSC_O4a_4KHZ_R1-1372827648-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230708_053705/H-H1_GWOSC_O4a_4KHZ_R1-1372827648-4096.hdf5,available_symlink,4096,4096.0,1372827648.0
GW230708_053705,L1,data/real_strain/GW230708_053705/L-L1_GWOSC_O4a_4KHZ_R1-1372827648-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230708_053705/L-L1_GWOSC_O4a_4KHZ_R1-1372827648-4096.hdf5,available_symlink,4096,4096.0,1372827648.0
GW230708_071859,H1,data/real_strain/GW230708_071859/H-H1_GWOSC_O4a_4KHZ_R1-1372835840-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230708_071859/H-H1_GWOSC_O4a_4KHZ_R1-1372835840-4096.hdf5,available_symlink,4096,4096.0,1372835840.0
GW230708_071859,L1,data/real_strain/GW230708_071859/L-L1_GWOSC_O4a_4KHZ_R1-1372835840-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230708_071859/L-L1_GWOSC_O4a_4KHZ_R1-1372835840-4096.hdf5,available_symlink,4096,4096.0,1372835840.0
GW230708_230935,H1,data/real_strain/GW230708_230935/H-H1_GWOSC_O4a_4KHZ_R1-1372889088-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230708_230935/H-H1_GWOSC_O4a_4KHZ_R1-1372889088-4096.hdf5,available_symlink,4096,4096.0,1372889088.0
GW230708_230935,L1,data/real_strain/GW230708_230935/L-L1_GWOSC_O4a_4KHZ_R1-1372889088-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230708_230935/L-L1_GWOSC_O4a_4KHZ_R1-1372889088-4096.hdf5,available_symlink,4096,4096.0,1372889088.0
GW230709_063445,H1,data/real_strain/GW230709_063445/H-H1_GWOSC_O4a_4KHZ_R1-1372917760-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230709_063445/H-H1_GWOSC_O4a_4KHZ_R1-1372917760-4096.hdf5,available_symlink,4096,4096.0,1372917760.0
GW230709_063445,L1,data/real_strain/GW230709_063445/L-L1_GWOSC_O4a_4KHZ_R1-1372917760-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230709_063445/L-L1_GWOSC_O4a_4KHZ_R1-1372917760-4096.hdf5,available_symlink,4096,4096.0,1372917760.0
GW230709_122727,H1,data/real_strain/GW230709_122727/H-H1_GWOSC_O4a_4KHZ_R1-1372938240-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230709_122727/H-H1_GWOSC_O4a_4KHZ_R1-1372938240-4096.hdf5,available_symlink,4096,4096.0,1372938240.0
GW230709_122727,L1,data/real_strain/GW230709_122727/L-L1_GWOSC_O4a_4KHZ_R1-1372938240-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230709_122727/L-L1_GWOSC_O4a_4KHZ_R1-1372938240-4096.hdf5,available_symlink,4096,4096.0,1372938240.0
GW230712_090405,H1,data/real_strain/GW230712_090405/H-H1_GWOSC_O4a_4KHZ_R1-1373184000-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230712_090405/H-H1_GWOSC_O4a_4KHZ_R1-1373184000-4096.hdf5,available_symlink,4096,4096.0,1373184000.0
GW230712_090405,L1,data/real_strain/GW230712_090405/L-L1_GWOSC_O4a_4KHZ_R1-1373184000-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230712_090405/L-L1_GWOSC_O4a_4KHZ_R1-1373184000-4096.hdf5,available_symlink,4096,4096.0,1373184000.0
GW230717_102139,H1,data/real_strain/GW230717_102139/H-H1_GWOSC_O4a_4KHZ_R1-1373622272-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230717_102139/H-H1_GWOSC_O4a_4KHZ_R1-1373622272-4096.hdf5,available_symlink,4096,4096.0,1373622272.0
GW230717_102139,L1,data/real_strain/GW230717_102139/L-L1_GWOSC_O4a_4KHZ_R1-1373622272-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230717_102139/L-L1_GWOSC_O4a_4KHZ_R1-1373622272-4096.hdf5,available_symlink,4096,4096.0,1373622272.0
GW230721_222634,H1,data/real_strain/GW230721_222634/H-H1_GWOSC_O4a_4KHZ_R1-1374011392-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230721_222634/H-H1_GWOSC_O4a_4KHZ_R1-1374011392-4096.hdf5,available_symlink,4096,4096.0,1374011392.0
GW230721_222634,L1,data/real_strain/GW230721_222634/L-L1_GWOSC_O4a_4KHZ_R1-1374011392-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230721_222634/L-L1_GWOSC_O4a_4KHZ_R1-1374011392-4096.hdf5,available_symlink,4096,4096.0,1374011392.0
GW230723_084820,H1,data/real_strain/GW230723_084820/H-H1_GWOSC_O4a_4KHZ_R1-1374134272-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230723_084820/H-H1_GWOSC_O4a_4KHZ_R1-1374134272-4096.hdf5,available_symlink,4096,4096.0,1374134272.0
GW230723_084820,L1,data/real_strain/GW230723_084820/L-L1_GWOSC_O4a_4KHZ_R1-1374134272-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230723_084820/L-L1_GWOSC_O4a_4KHZ_R1-1374134272-4096.hdf5,available_symlink,4096,4096.0,1374134272.0
GW230723_101834,H1,data/real_strain/GW230723_101834/H-H1_GWOSC_O4a_4KHZ_R1-1374142464-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230723_101834/H-H1_GWOSC_O4a_4KHZ_R1-1374142464-4096.hdf5,available_symlink,4096,4096.0,1374142464.0
GW230723_101834,L1,data/real_strain/GW230723_101834/L-L1_GWOSC_O4a_4KHZ_R1-1374142464-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230723_101834/L-L1_GWOSC_O4a_4KHZ_R1-1374142464-4096.hdf5,available_symlink,4096,4096.0,1374142464.0
GW230726_002940,H1,data/real_strain/GW230726_002940/H-H1_GWOSC_O4a_4KHZ_R1-1374363648-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230726_002940/H-H1_GWOSC_O4a_4KHZ_R1-1374363648-4096.hdf5,available_symlink,4096,4096.0,1374363648.0
GW230726_002940,L1,data/real_strain/GW230726_002940/L-L1_GWOSC_O4a_4KHZ_R1-1374363648-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230726_002940/L-L1_GWOSC_O4a_4KHZ_R1-1374363648-4096.hdf5,available_symlink,4096,4096.0,1374363648.0
GW230728_083628,H1,data/real_strain/GW230728_083628/H-H1_GWOSC_O4a_4KHZ_R1-1374568448-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230728_083628/H-H1_GWOSC_O4a_4KHZ_R1-1374568448-4096.hdf5,available_symlink,4096,4096.0,1374568448.0
GW230728_083628,L1,data/real_strain/GW230728_083628/L-L1_GWOSC_O4a_4KHZ_R1-1374568448-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230728_083628/L-L1_GWOSC_O4a_4KHZ_R1-1374568448-4096.hdf5,available_symlink,4096,4096.0,1374568448.0
GW230729_082317,H1,data/real_strain/GW230729_082317/H-H1_GWOSC_O4a_4KHZ_R1-1374650368-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230729_082317/H-H1_GWOSC_O4a_4KHZ_R1-1374650368-4096.hdf5,available_symlink,4096,4096.0,1374650368.0
GW230729_082317,L1,data/real_strain/GW230729_082317/L-L1_GWOSC_O4a_4KHZ_R1-1374650368-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230729_082317/L-L1_GWOSC_O4a_4KHZ_R1-1374650368-4096.hdf5,available_symlink,4096,4096.0,1374650368.0
GW230731_215307,H1,data/real_strain/GW230731_215307/H-H1_GWOSC_O4a_4KHZ_R1-1374871552-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230731_215307/H-H1_GWOSC_O4a_4KHZ_R1-1374871552-4096.hdf5,available_symlink,4096,4096.0,1374871552.0
GW230731_215307,L1,data/real_strain/GW230731_215307/L-L1_GWOSC_O4a_4KHZ_R1-1374871552-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230731_215307/L-L1_GWOSC_O4a_4KHZ_R1-1374871552-4096.hdf5,available_symlink,4096,4096.0,1374871552.0
GW230803_033412,H1,data/real_strain/GW230803_033412/H-H1_GWOSC_O4a_4KHZ_R1-1375068160-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230803_033412/H-H1_GWOSC_O4a_4KHZ_R1-1375068160-4096.hdf5,available_symlink,4096,4096.0,1375068160.0
GW230803_033412,L1,data/real_strain/GW230803_033412/L-L1_GWOSC_O4a_4KHZ_R1-1375068160-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230803_033412/L-L1_GWOSC_O4a_4KHZ_R1-1375068160-4096.hdf5,available_symlink,4096,4096.0,1375068160.0
GW230805_034249,H1,data/real_strain/GW230805_034249/H-H1_GWOSC_O4a_4KHZ_R1-1375240192-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230805_034249/H-H1_GWOSC_O4a_4KHZ_R1-1375240192-4096.hdf5,available_symlink,4096,4096.0,1375240192.0
GW230805_034249,L1,data/real_strain/GW230805_034249/L-L1_GWOSC_O4a_4KHZ_R1-1375240192-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230805_034249/L-L1_GWOSC_O4a_4KHZ_R1-1375240192-4096.hdf5,available_symlink,4096,4096.0,1375240192.0
GW230806_204041,H1,data/real_strain/GW230806_204041/H-H1_GWOSC_O4a_4KHZ_R1-1375387648-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230806_204041/H-H1_GWOSC_O4a_4KHZ_R1-1375387648-4096.hdf5,available_symlink,4096,4096.0,1375387648.0
GW230806_204041,L1,data/real_strain/GW230806_204041/L-L1_GWOSC_O4a_4KHZ_R1-1375387648-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230806_204041/L-L1_GWOSC_O4a_4KHZ_R1-1375387648-4096.hdf5,available_symlink,4096,4096.0,1375387648.0
GW230807_205045,H1,data/real_strain/GW230807_205045/H-H1_GWOSC_O4a_4KHZ_R1-1375473664-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230807_205045/H-H1_GWOSC_O4a_4KHZ_R1-1375473664-4096.hdf5,available_symlink,4096,4096.0,1375473664.0
GW230807_205045,L1,data/real_strain/GW230807_205045/L-L1_GWOSC_O4a_4KHZ_R1-1375473664-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230807_205045/L-L1_GWOSC_O4a_4KHZ_R1-1375473664-4096.hdf5,available_symlink,4096,4096.0,1375473664.0
GW230811_032116,H1,data/real_strain/GW230811_032116/H-H1_GWOSC_O4a_4KHZ_R1-1375756288-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230811_032116/H-H1_GWOSC_O4a_4KHZ_R1-1375756288-4096.hdf5,available_symlink,4096,4096.0,1375756288.0
GW230811_032116,L1,data/real_strain/GW230811_032116/L-L1_GWOSC_O4a_4KHZ_R1-1375756288-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230811_032116/L-L1_GWOSC_O4a_4KHZ_R1-1375756288-4096.hdf5,available_symlink,4096,4096.0,1375756288.0
GW230814_061920,H1,data/real_strain/GW230814_061920/H-H1_GWOSC_O4a_4KHZ_R1-1376026624-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230814_061920/H-H1_GWOSC_O4a_4KHZ_R1-1376026624-4096.hdf5,available_symlink,4096,4096.0,1376026624.0
GW230814_061920,L1,data/real_strain/GW230814_061920/L-L1_GWOSC_O4a_4KHZ_R1-1376026624-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230814_061920/L-L1_GWOSC_O4a_4KHZ_R1-1376026624-4096.hdf5,available_symlink,4096,4096.0,1376026624.0
GW230814_230901,H1,data/real_strain/GW230814_230901/H-H1_GWOSC_O4a_4KHZ_R1-1376088064-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230814_230901/H-H1_GWOSC_O4a_4KHZ_R1-1376088064-4096.hdf5,available_symlink,4096,4096.0,1376088064.0
GW230814_230901,L1,data/real_strain/GW230814_230901/L-L1_GWOSC_O4a_4KHZ_R1-1376088064-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230814_230901/L-L1_GWOSC_O4a_4KHZ_R1-1376088064-4096.hdf5,available_symlink,4096,4096.0,1376088064.0
GW230817_212349,H1,data/real_strain/GW230817_212349/H-H1_GWOSC_O4a_4KHZ_R1-1376342016-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230817_212349/H-H1_GWOSC_O4a_4KHZ_R1-1376342016-4096.hdf5,available_symlink,4096,4096.0,1376342016.0
GW230817_212349,L1,data/real_strain/GW230817_212349/L-L1_GWOSC_O4a_4KHZ_R1-1376342016-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230817_212349/L-L1_GWOSC_O4a_4KHZ_R1-1376342016-4096.hdf5,available_symlink,4096,4096.0,1376342016.0
GW230819_171910,H1,data/real_strain/GW230819_171910/H-H1_GWOSC_O4a_4KHZ_R1-1376497664-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230819_171910/H-H1_GWOSC_O4a_4KHZ_R1-1376497664-4096.hdf5,available_symlink,4096,4096.0,1376497664.0
GW230819_171910,L1,data/real_strain/GW230819_171910/L-L1_GWOSC_O4a_4KHZ_R1-1376497664-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230819_171910/L-L1_GWOSC_O4a_4KHZ_R1-1376497664-4096.hdf5,available_symlink,4096,4096.0,1376497664.0
GW230820_212515,H1,data/real_strain/GW230820_212515/H-H1_GWOSC_O4a_4KHZ_R1-1376600064-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230820_212515/H-H1_GWOSC_O4a_4KHZ_R1-1376600064-4096.hdf5,available_symlink,4096,4096.0,1376600064.0
GW230820_212515,L1,data/real_strain/GW230820_212515/L-L1_GWOSC_O4a_4KHZ_R1-1376600064-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230820_212515/L-L1_GWOSC_O4a_4KHZ_R1-1376600064-4096.hdf5,available_symlink,4096,4096.0,1376600064.0
GW230822_230337,H1,data/real_strain/GW230822_230337/H-H1_GWOSC_O4a_4KHZ_R1-1376780288-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230822_230337/H-H1_GWOSC_O4a_4KHZ_R1-1376780288-4096.hdf5,available_symlink,4096,4096.0,1376780288.0
GW230822_230337,L1,data/real_strain/GW230822_230337/L-L1_GWOSC_O4a_4KHZ_R1-1376780288-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230822_230337/L-L1_GWOSC_O4a_4KHZ_R1-1376780288-4096.hdf5,available_symlink,4096,4096.0,1376780288.0
GW230823_142524,H1,data/real_strain/GW230823_142524/H-H1_GWOSC_O4a_4KHZ_R1-1376833536-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230823_142524/H-H1_GWOSC_O4a_4KHZ_R1-1376833536-4096.hdf5,available_symlink,4096,4096.0,1376833536.0
GW230823_142524,L1,data/real_strain/GW230823_142524/L-L1_GWOSC_O4a_4KHZ_R1-1376833536-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230823_142524/L-L1_GWOSC_O4a_4KHZ_R1-1376833536-4096.hdf5,available_symlink,4096,4096.0,1376833536.0
GW230824_033047,H1,data/real_strain/GW230824_033047/H-H1_GWOSC_O4a_4KHZ_R1-1376882688-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230824_033047/H-H1_GWOSC_O4a_4KHZ_R1-1376882688-4096.hdf5,available_symlink,4096,4096.0,1376882688.0
GW230824_033047,L1,data/real_strain/GW230824_033047/L-L1_GWOSC_O4a_4KHZ_R1-1376882688-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230824_033047/L-L1_GWOSC_O4a_4KHZ_R1-1376882688-4096.hdf5,available_symlink,4096,4096.0,1376882688.0
GW230824_135331,H1,data/real_strain/GW230824_135331/H-H1_GWOSC_O4a_4KHZ_R1-1376919552-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230824_135331/H-H1_GWOSC_O4a_4KHZ_R1-1376919552-4096.hdf5,available_symlink,4096,4096.0,1376919552.0
GW230824_135331,L1,data/real_strain/GW230824_135331/L-L1_GWOSC_O4a_4KHZ_R1-1376919552-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230824_135331/L-L1_GWOSC_O4a_4KHZ_R1-1376919552-4096.hdf5,available_symlink,4096,4096.0,1376919552.0
GW230825_041334,H1,data/real_strain/GW230825_041334/H-H1_GWOSC_O4a_4KHZ_R1-1376968704-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230825_041334/H-H1_GWOSC_O4a_4KHZ_R1-1376968704-4096.hdf5,available_symlink,4096,4096.0,1376968704.0
GW230825_041334,L1,data/real_strain/GW230825_041334/L-L1_GWOSC_O4a_4KHZ_R1-1376968704-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230825_041334/L-L1_GWOSC_O4a_4KHZ_R1-1376968704-4096.hdf5,available_symlink,4096,4096.0,1376968704.0
GW230830_064744,H1,data/real_strain/GW230830_064744/H-H1_GWOSC_O4a_4KHZ_R1-1377411072-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230830_064744/H-H1_GWOSC_O4a_4KHZ_R1-1377411072-4096.hdf5,available_symlink,4096,4096.0,1377411072.0
GW230830_064744,L1,data/real_strain/GW230830_064744/L-L1_GWOSC_O4a_4KHZ_R1-1377411072-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230830_064744/L-L1_GWOSC_O4a_4KHZ_R1-1377411072-4096.hdf5,available_symlink,4096,4096.0,1377411072.0
GW230831_015414,H1,data/real_strain/GW230831_015414/H-H1_GWOSC_O4a_4KHZ_R1-1377480704-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230831_015414/H-H1_GWOSC_O4a_4KHZ_R1-1377480704-4096.hdf5,available_symlink,4096,4096.0,1377480704.0
GW230831_015414,L1,data/real_strain/GW230831_015414/L-L1_GWOSC_O4a_4KHZ_R1-1377480704-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230831_015414/L-L1_GWOSC_O4a_4KHZ_R1-1377480704-4096.hdf5,available_symlink,4096,4096.0,1377480704.0
GW230831_134621,H1,data/real_strain/GW230831_134621/H-H1_GWOSC_O4a_4KHZ_R1-1377521664-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230831_134621/H-H1_GWOSC_O4a_4KHZ_R1-1377521664-4096.hdf5,available_symlink,4096,4096.0,1377521664.0
GW230831_134621,L1,data/real_strain/GW230831_134621/L-L1_GWOSC_O4a_4KHZ_R1-1377521664-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230831_134621/L-L1_GWOSC_O4a_4KHZ_R1-1377521664-4096.hdf5,available_symlink,4096,4096.0,1377521664.0
GW230902_122814,H1,data/real_strain/GW230902_122814/H-H1_GWOSC_O4a_4KHZ_R1-1377689600-4096.hdf5,data/gwtc4p1/strain_4khz_hdf5/GW230902_122814/H-H1_GWOSC_O4a_4KHZ_R1-1377689600-4096.hdf5,available_symlink,4096,4096.0,1377689600.0
